CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
19105227,270.34,3.2,0,3
19814827,198.21,2.1,0,4
19814830,242.2,2.0,0,6
40609644,176.26,1.6,0,2
44298335,275.5,4.7,0,1
45273561,253.36,2.9,0,1
54566565,203.25,3.1,0,1
57834174,240.22,2.6,0,4
58349835,208.21,2.2,0,3
58386267,222.3,2.3,0,3
58484115,222.3,2.4,0,3
58552801,194.25,1.6,0,3
58806220,203.25,3.1,0,1
59093059,309.4,3.0,0,4
66849778,223.29,1.0,0,4
66849825,180.22,1.2,0,3
67820929,180.22,1.2,0,3
67820948,208.27,1.9,0,3
67821028,194.25,1.5,0,3
67821043,194.25,1.6,0,3
67821076,208.27,1.9,0,3
67821093,208.27,2.1,0,3
67821125,180.22,1.3,0,3
67821128,212.24,1.5,0,4
67821132,198.21,1.5,0,4
67821224,198.21,1.3,0,4
67821251,270.34,3.1,0,3
68287297,191.27,0.3,1,3
68912776,236.33,2.9,0,3
68913903,222.3,2.5,0,3
68990483,208.27,2.1,0,3
68992964,194.25,1.7,0,3
68993671,194.25,1.7,0,3
69132626,151.18,2.3,0,2
69378094,165.24,-0.2,1,3
76828054,194.25,1.6,0,3
89317773,139.17,1.9,0,2
89380644,154.18,1.1,1,3
89601437,212.24,1.8,0,4
90706708,253.26,4.1,0,3
91559266,202.18,1.5,1,5
117600846,195.24,0.3,1,4
117619719,195.24,0.3,1,4
118638740,194.25,1.6,0,3
122487125,208.27,2.1,0,3
124016131,195.24,0.3,1,4
124674387,212.24,1.8,0,4
129094208,236.33,3.1,0,3
129194096,260.35,4.1,0,3
129252823,208.27,2.1,0,3
130890556,180.22,1.5,0,3
132094750,320.14,2.5,0,3
132094752,306.12,2.1,0,3
134595466,236.33,2.9,0,3
138620556,183.23,0.1,2,4
140278751,180.22,1.7,0,3
140296020,264.38,3.4,0,3
140560654,180.22,1.7,0,3
141220848,256.27,2.7,0,5
141383544,180.22,1.2,0,3
141434540,190.22,2.0,0,2
141807947,166.2,0.8,1,3
141807954,180.22,1.2,1,3
143063946,182.24,1.7,0,3
143617610,178.21,1.8,0,3
143629817,166.2,1.3,0,3
144120337,222.3,2.5,0,3
144590274,189.23,3.8,0,2
145285268,244.26,2.5,0,5
145569648,180.22,1.5,0,3
145695183,192.23,2.5,0,3
146318612,194.25,2.0,0,3
150037644,180.22,1.5,0,3
150140028,226.27,2.2,0,4
150778156,180.22,1.6,0,3
151016585,250.35,3.3,0,3
151552285,236.33,2.9,0,3
153338987,230.23,2.0,0,5
153678533,244.26,2.6,0,5
154102350,256.32,2.9,0,3
155776251,176.19,1.7,0,2
156442403,180.22,1.7,1,3
156884715,208.27,2.1,0,3
161455504,258.28,2.6,0,5
163268234,230.23,2.1,0,5
163411338,226.27,2.4,0,4
163753160,236.33,3.2,0,3
166882962,317.4,4.1,0,4
167080521,230.23,2.1,0,5
168229904,238.34,3.7,0,3
168230628,224.32,3.2,0,3
169135140,194.25,1.6,0,3
170693282,180.22,1.5,0,3
172329298,200.23,1.7,0,4
